domain,source_order,source_journal_name,impact_factor,jcr_value,cass_value,issn_l,print_issn,eissn,all_issns,crossref_publisher,resolution_status,pubmed_supported,pubmed_record_count,pubmed_checked_at,source_url,verification_status
medicine,466,Epidemiology and Psychiatric Sciences,6.1,精神病学-1区,2区,,2045-7960,2045-7979,"[""2045-7960"",""2045-7979""]",Cambridge University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,467,Critical Care Medicine,6.0,危重病医学-1区,1区,,0090-3493,1530-0293,"[""0090-3493"",""1530-0293""]",Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,468,Journal of Heart and Lung Transplantation,6.0,"心脏和心血管系统-1区
呼吸系统-1区
外科-1区
移植-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,469,Journal of the American Society of Echocardiography,6.0,心脏和心血管系统-1区,1区,,0894-7317,,"[""0894-7317""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,470,International Journal of Bioprinting,6.0,"工程：生物医学-1区
材料科学：生物材料-2区",2区,,2424-7723,2424-8002,"[""2424-7723"",""2424-8002""]",AccScience Publishing,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,471,npj Aging,6.0,老年医学-1区,2区,,,2731-6068,"[""2731-6068""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,472,Annual Review of Biomedical Data Science,6.0,数学与计算生物学-1区,2区,,2574-3414,2574-3414,"[""2574-3414""]",Annual Reviews,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,473,Journal of Cystic Fibrosis,6.0,呼吸系统-1区,2区,,1569-1993,,"[""1569-1993""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,474,Journal of Medical Internet Research,6.0,"卫生保健与服务-1区
医学：信息-1区",2区,,,1438-8871,"[""1438-8871""]",JMIR Publications Inc.,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,475,Value in Health,6.0,"经济学-1区
卫生保健与服务-1区
卫生政策与服务-1区",2区,,1098-3015,1524-4733,"[""1098-3015"",""1524-4733""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,476,Cancer Cell International,6.0,肿瘤学-1区,3区,,1475-2867,1475-2867,"[""1475-2867""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,477,Diabetes-Metabolism Research and Reviews,6.0,内分泌学与代谢-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,478,Visual Computing for Industry Biomedicine and Art,6.0,"计算机：跨学科应用-1区
工程：电子与电气-1区
成像科学与照相技术-1区",3区,,,2524-4442,"[""2524-4442""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,479,Journal of Bone and Mineral Research,5.9,内分泌学与代谢-1区,1区,,0884-0431,1523-4681,"[""0884-0431"",""1523-4681""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,480,Journal of Dental Research,5.9,牙科与口腔外科-1区,1区,,0022-0345,1544-0591,"[""0022-0345"",""1544-0591""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,481,Epma Journal,5.9,医学：研究与实验-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,482,Sports Medicine-Open,5.9,运动科学-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,483,European Journal of Epidemiology,5.9,公共卫生、环境卫生与职业卫生-1区,2区,,0393-2990,1573-7284,"[""0393-2990"",""1573-7284""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,484,European Journal of Medicinal Chemistry,5.9,药物化学-1区,2区,,0223-5234,0223-5234,"[""0223-5234""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,485,American Journal of Preventive Cardiology,5.9,心脏和心血管系统-1区,2区,,2666-6677,,"[""2666-6677""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,486,International Journal of Epidemiology,5.9,公共卫生、环境卫生与职业卫生-1区,2区,,0300-5771,1464-3685,"[""0300-5771"",""1464-3685""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,487,Seminars in Nuclear Medicine,5.9,核医学-1区,2区,,0001-2998,,"[""0001-2998""]",Elsevier - WB Saunders,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,488,Survey of Ophthalmology,5.9,眼科学-1区,2区,,0039-6257,,"[""0039-6257""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,489,Translational Research,5.9,"医学实验技术-1区
医学：内科-1区
医学：研究与实验-1区",2区,,1931-5244,,"[""1931-5244""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,490,Frontiers in Immunology,5.9,免疫学-1区,2区,,,1664-3224,"[""1664-3224""]",Frontiers Media SA,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,491,Substance Abuse and Rehabilitation,5.9,药物滥用-1区,3区,,,1179-8467,"[""1179-8467""]",Dove Medical Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,492,Cell Biology and Toxicology,5.9,"毒理学-1区
细胞生物学-2区",3区,,0742-2091,1573-6822,"[""0742-2091"",""1573-6822""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,493,World Journal of Emergency Surgery,5.8,"急救医学-1区
外科-1区",1区,,1749-7922,1749-7922,"[""1749-7922""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,494,JMIR Mental Health,5.8,精神病学-1区,2区,,,2368-7959,"[""2368-7959""]",JMIR Publications Inc.,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,495,Current Opinion in Immunology,5.8,免疫学-1区,2区,,0952-7915,,"[""0952-7915""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,496,International Journal of Molecular Medicine,5.8,医学：研究与实验-1区,2区,,1107-3756,1791-244X,"[""1107-3756"",""1791-244X""]",Spandidos Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,497,Journal of Orthopaedic & Sports Physical Therapy,5.8,"骨科-1区
康复医学-1区
运动科学-1区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,498,Prostate Cancer and Prostatic Diseases,5.8,"肿瘤学-1区
泌尿学与肾脏学-1区",2区,,1365-7852,1365-7852,"[""1365-7852"",""1476-5608""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,499,Altex-Alternatives to Animal Experimentation,5.8,医学：研究与实验-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,500,Neuroscience Bulletin,5.8,神经科学-1区,2区,,1673-7067,1995-8218,"[""1673-7067"",""1995-8218""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,501,Journal of Cardiovascular Computed Tomography,5.8,"心脏和心血管系统-1区
核医学-1区",2区,,1934-5925,,"[""1934-5925""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,502,Cardiovascular Intervention and Therapeutics,5.8,心脏和心血管系统-1区,3区,,1868-4300,1868-4297,"[""1868-4297"",""1868-4300""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,503,Nepal Journal of Epidemiology,5.8,公共卫生、环境卫生与职业卫生-1区,4区,,,2091-0800,"[""2091-0800""]",Nepal Journals Online,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,504,Acta Neuropathologica Communications,5.7,神经科学-1区,1区,,2051-5960,2051-5960,"[""2051-5960""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,505,Heart Rhythm,5.7,心脏和心血管系统-1区,1区,,1547-5271,,"[""1547-5271""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,506,Bioengineering & Translational Medicine,5.7,工程：生物医学-1区,2区,,2380-6761,2380-6761,"[""2380-6761""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,507,Kidney International Reports,5.7,泌尿学与肾脏学-1区,2区,,2468-0249,,"[""2468-0249""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,508,Blood Reviews,5.7,血液学-1区,2区,,0268-960X,,"[""0268-960X""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,509,Bulletin of the World Health Organization,5.7,公共卫生、环境卫生与职业卫生-1区,2区,,0042-9686,0042-9686,"[""0042-9686"",""1564-0604""]",WHO Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,510,Diabetes Obesity & Metabolism,5.7,内分泌学与代谢-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,511,Ophthalmology Retina,5.7,眼科学-1区,2区,,2468-6530,,"[""2468-6530""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,512,Cardiac Failure Review,5.7,心脏和心血管系统-1区,2区,,2057-7540,2057-7559,"[""2057-7540"",""2057-7559""]",Radcliffe Medical Media Ltd,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,513,Journal of Clinical Immunology,5.7,免疫学-1区,2区,,0271-9142,1573-2592,"[""0271-9142"",""1573-2592""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,514,Journal of Investigative Dermatology,5.7,皮肤病学-1区,2区,,0022-202X,1523-1747,"[""0022-202X"",""1523-1747""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,515,Chinese Medicine,5.7,"全科医学与补充医学-1区
药学-1区",2区,,,,[],,ambiguous,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,516,Atherosclerosis,5.7,"心脏和心血管系统-1区
外周血管病-1区",2区,,0021-9150,,"[""0021-9150""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,517,Psoriasis-Targets and Therapy,5.7,皮肤病学-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,518,Journal of Medical Systems,5.7,"卫生保健与服务-1区
医学：信息-1区",3区,,0148-5598,1573-689X,"[""0148-5598"",""1573-689X""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,519,Acta Physiologica,5.6,生理学-1区,1区,,1748-1708,1748-1716,"[""1748-1708"",""1748-1716""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,520,Ocular Surface,5.6,眼科学-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,521,JAMA Otolaryngology-Head & Neck Surgery,5.6,"耳鼻喉科学-1区
外科-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,522,Autism Research,5.6,"行为科学-1区
心理学：发育-1区",2区,,1939-3792,1939-3806,"[""1939-3792"",""1939-3806""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,523,European Urology Focus,5.6,泌尿学与肾脏学-1区,2区,,2405-4569,,"[""2405-4569""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,524,Biochemical Pharmacology,5.6,药学-1区,2区,,0006-2952,,"[""0006-2952""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,525,Jco Precision Oncology,5.6,肿瘤学-1区,2区,,2473-4284,2473-4284,"[""2473-4284""]",American Society of Clinical Oncology,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,526,Breast Cancer Research,5.6,肿瘤学-1区,2区,,1465-5411,1465-5411,"[""1465-5411"",""1465-542X""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,527,Clinical and Experimental Ophthalmology,5.6,眼科学-1区,2区,,1442-6404,1442-9071,"[""1442-6404"",""1442-9071""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,528,Colloids and Surfaces B-Biointerfaces,5.6,"生物物理-1区
物理化学-2区
材料科学：生物材料-2区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,529,Critical Reviews in Oncology Hematology,5.6,"血液学-1区
肿瘤学-1区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,530,Nephrology Dialysis Transplantation,5.6,"移植-1区
泌尿学与肾脏学-1区",2区,,0931-0509,1460-2385,"[""0931-0509"",""1460-2385""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,531,Neurobiology of Disease,5.6,神经科学-1区,2区,,0969-9961,1095-953X,"[""0969-9961"",""1095-953X""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,532,Pediatric Diabetes,5.6,"内分泌学与代谢-1区
儿科-1区",2区,,1399-543X,1399-5448,"[""1399-543X"",""1399-5448""]",Maximum Academic Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,533,Journal of Ginseng Research,5.6,"药物化学-1区
全科医学与补充医学-1区",2区,,1226-8453,,"[""1226-8453""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,534,Immunity & Ageing,5.6,"老年医学-1区
免疫学-1区",2区,,1742-4933,1742-4933,"[""1742-4933""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,535,Advances in Wound Care,5.6,皮肤病学-1区,3区,,2162-1918,2162-1934,"[""2162-1918"",""2162-1934""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,536,International Journal of Behavioral Nutrition and Physical Activity,5.5,"营养学-1区
生理学-1区",1区,,1479-5868,1479-5868,"[""1479-5868""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,537,Journal of Gastroenterology,5.5,胃肠肝病学-1区,1区,,0944-1174,1435-5922,"[""0944-1174"",""1435-5922""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,538,Modern Pathology,5.5,病理学-1区,1区,,0893-3952,1530-0285,"[""0893-3952"",""1530-0285""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,539,Pain,5.5,"麻醉学-1区
临床神经病学-1区
神经科学-1区",1区,,0304-3959,1872-6623,"[""0304-3959"",""1872-6623""]",Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,540,Radiographics,5.5,核医学-1区,1区,,0271-5333,1527-1323,"[""0271-5333"",""1527-1323""]",Radiological Society of North America,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,541,Molecular Autism,5.5,"神经科学-1区
遗传学-1区",1区,,2040-2392,2040-2392,"[""2040-2392""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,542,Annals of Intensive Care,5.5,危重病医学-1区,1区,,2110-5820,2110-5820,"[""2110-5820""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,543,Infectious Diseases of Poverty,5.5,"传染病学-1区
寄生虫学-1区
热带医学-1区",1区,,2049-9957,2049-9957,"[""2049-9957""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,544,Circulation-Genomic and Precision Medicine,5.5,"心脏和心血管系统-1区
遗传学-1区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,545,Clinical Pharmacology & Therapeutics,5.5,药学-1区,2区,,0009-9236,1532-6535,"[""0009-9236"",""1532-6535""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,546,Critical Reviews in Clinical Laboratory Sciences,5.5,医学实验技术-1区,2区,,1040-8363,1549-781X,"[""1040-8363"",""1549-781X""]",Informa UK (Taylor & Francis),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,547,Current Nutrition Reports,5.5,营养学-1区,2区,,,2161-3311,"[""2161-3311""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,548,American Journal of Chinese Medicine,5.5,"全科医学与补充医学-1区
医学：内科-1区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,549,Journal of Dentistry,5.5,牙科与口腔外科-1区,2区,,0300-5712,,"[""0300-5712""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
